dreadful	terrible (adj.mf) 
dream	ensueño (n.m) 
dream	soñar (vblex) 
dream	sueño (n.m) 
dregs	poso (n.m) 
dresser	tocador (n.m) 
dressing	apósito (n.m) 
dress	vestido (n.m) 
dress	vestir (vblex) 
Drew (np) 	Drew (np.ant) 
Dreyfus (np) 	Dreyfus (np.cog.mf) 
dribble	regate (n.m) 
drift	drift (n.m) 
drift	ir#_a_la_deriva (vblex) 
Drina (np) 	Drina (np.ant) 
drink	beber (vblex) 
drink	bebida (n.f) 
drink#_like_a_fish	beber#_como_un_cosaco (vblex) 
drink	trago (n.m) 
drive	conducir (vblex) 
drive	paseo (n.m) 
driver	conductor (n) 
driver	conductor (n.GD) 
drive	tracción (n.f) 
driveway	badén (n.m) 
driveway	vado (n.m) 
driving	conducción (n.f) 
drizzle	llovizna (n.f) 
dromedary	dromedario (n.m) 
drop	baja (n.f) 
drop	bajar (vblex) 
drop	caer (vblex) 
drop	gota (n.f) 
droplet	gotita (n.f) 
dropper	cuentagotas (n.m) 
dropper (n.ND) 	cuentagotas (n.m) 
drop	soltar (vblex) 
dropsy	hidropesía (n.f) 
drought	sequía (n.f) 
drowned	ahogado (adj) 
drown	inundar (vblex) 
drug	droga (n.f) 
drug	drogar (vblex) 
drug	fármaco (n.m) 
drugstore	farmacia (n.f) 
drug_trafficker	narco (n.mf) 
drug_trafficker	traficante#_de_drogas (n.mf) 
drug_trafficking	narcotráfico (n.m) 
drum	bidón (n.m) 
drum	tambor (n.m) 
drunkard	borracho (n) 
drunkard	borracho (n.GD) 
drunk	bebido (adj) 
drunkenness	ebriedad (n.f) 
drunkenness	embriaguez (n.f) 
drupe	drupa (n.f) 
dryer	secador (n.m) 
dryness	sequedad (n.f) 
dry	secar (vblex) 
dry	seco (adj) 
dual	dual (adj.mf) 
dualism	dualismo (n.m) 
duality	dualidad (n.f) 
Duam (np) 	Duam (np.ant) 
Duane (np) 	Duane (np.ant) 
dub	bautizar (vblex) 
dubbing	doblaje (n.m) 
Duberli (np) 	Duberli (np.ant) 
Dublin (np) 	Dublín (np.loc.m) 
Dubois (np) 	Dubois (np.cog.mf) 
Ducho (np) 	Ducho (np.cog.mf) 
duck	pato (n.m) 
ductile	dúctil (adj.mf) 
ductility	ductilidad (n.f) 
duel	duelo (n.m) 
due	previsto (adj) 
duet	dúo (n.m) 
due_to	debido_a (pr) 
due_to_the_fact_that	debido_a_que (cnjadv) 
Duffy (np) 	Duffy (np.cog.mf) 
Dugal (np) 	Dugal (np.ant) 
Duhamel (np) 	Duhamel (np.cog.mf) 
Duilio (np) 	Duilio (np.ant) 
duke	duque (n) 
duke	duque (n.GD) 
Dulce (np) 	Dulce (np.ant) 
Dulcinea (np) 	Dulcinea (np.ant) 
Dulio (np) 	Dulio (np.ant) 
dull	atenuar (vblex) 
Dumas (np) 	Dumas (np.cog.mf) 
dumb	mudo (adj) 
Dumons (np) 	Dumons (np.cog.mf) 
Dumont (np) 	Dumont (np.cog.mf) 
dump	vertedero (n.m) 
dump	verter (vblex) 
dump	volcar (vblex) 
Duncan (np) 	Duncan (np.ant) 
dune	duna (n.f) 
dungeon	mazmorra (n.f) 
Dunne (np) 	Dunne (np.cog.mf) 
duodecimal	duodecimal (adj.mf) 
duodenal	duodenal (adj.mf) 
duolineal	duolineal (adj.mf) 
dupe	engañar (vblex) 
duplicate	duplicado (adj) 
duplicate	duplicado (n.m) 
duplicate	duplicar (vblex) 
duplication	duplicación (n.f) 
duplicity	duplicidad (n.f) 
Dupont (np) 	Dupont (np.cog.mf) 
durability	durabilidad (n.f) 
durable	duradero (adj) 
Duran_Duran (np) 	Duran_Duran (np.al.m) 
Durán (np) 	Durán (np.cog.mf) 
Durante (np) 	Durante (np.ant) 
duration	duración (n.f) 
during	durante (pr) 
during_the_day	durante_el_día (adv) 
during_the_night	por_la_noche (adv) 
durometer	durómetro (n.m) 
dusk	atardecer (n.m) 
dusk	crepúsculo (n.m) 
Dustin (np) 	Dustin (np.ant) 
dustpan	recojedor (n.m) 
dust	polvo (n.m) 
dutch	holandés (adj) 
Dutch	holandés (n) 
Dutch	holandés (n.GD) 
Dutchman	holandés (n.m) 
dutch	neerlandés (adj) 
Dutch	neerlandés (n) 
Dutchwoman	holandés (n.f) 
dutiful	obediente (adj.mf) 
duty	deber (n.m) 
duty	deber (n.m.pl) 
duty	deber (n.m.sg) 
Duval (np) 	Duval (np.ant) 
DVD	DVD (n.acr.m) 
dwarf	enano (n) 
dwarf	enano (n.GD) 
Dwayne (np) 	Dwayne (np.ant) 
dwelling	habitación (n.f) 
Dwight (np) 	Dwight (np.ant) 
dyadic	diádico (adj) 
dye	colorar (vblex) 
dyeing	tintura (n.f) 
dye	teñir (vblex) 
dye	tinte (n.m) 
Dylan (np) 	Dylan (np.ant) 
Dylon (np) 	Dylon (np.ant) 
dynamical	dinámico (adj) 
dynamically	dinámicamente (adv) 
dynamic	dinámico (adj) 
dynamics	dinámica (n.f) 
dynamism	dinamismo (n.m) 
dynamite	dinamita (n.f) 
dynamometer	dinamómetro (n.m) 
dynast	dinasta (n.m) 
dynastic	dinástico (adj) 
dynasty	dinastía (n.f) 
dysentery	disentería (n.f) 
dysfunction	disfunción (n.f) 
dyslexia	dislexia (n.f) 
dysmenorrhea	dismenorrea (n.f) 
Dyson (np) 	Dyson (np.cog.mf) 
dyspepsia	dispepsia (n.f) 
dysplasia	displasia (n.f) 
dyspnea	disnea (n.f) 
dystrophic	distrófico (adj) 
dystrophy	distrofia (n.f) 
each	cada_cual (prn) 
each	cada (det.ind.mf) 
each_time	cada_vez (adv) 
eager	ansioso (adj) 
eagerness	ansia (n.f) 
eagle	águila (n.f) 
Ean (np) 	Ean (np.ant) 
eardrum	tímpano (n.m) 
earl	conde (n) 
earl	conde (n.GD) 
Earl (np) 	Earl (np.ant) 
early	pronto (adv) 
early_repayment	amortización_anticipada (n.f) 
early	temprano (adj) 
early	temprano (adv) 
earn	cobrar (vblex) 
earnestly	sinceramente (adv) 
earn	ganar (vblex) 
earnings	ingreso (n.m.pl) 
ear	oreja (n.f) 
earplug	tapón#_para_el_oído (n.m) 
earring	pendiente (n.m) 
earthernware	loza (n.f) 
earthly	terrenal (adj.mf) 
earthquake	terremoto (n.m) 
earth	tierra (n.f) 
earthy	grosero (adj) 
earthy	soez (adj.mf) 
ease	aliviar (vblex) 
ease	facilidad (n.f) 
easily	fácilmente (adv) 
east	del_este (adj.mf) 
Easter_Island (np) 	Isla_de_Pascua (np.loc.f) 
eastern	oriental (adj.mf) 
east	este (n.m) 
Easton (np) 	Easton (np.ant) 
eastwards	hacia_el_este (adv) 
Eastwood (np) 	Eastwood (np.cog.mf) 
easy	fácil (adj.mf) 
eat	comer (vblex) 
eavesdropper	mirón (n) 
eavesdropper	mirón (n.GD) 
Ebe (np) 	Ebe (np.ant) 
Eberardo (np) 	Eberardo (np.ant) 
Eber (np) 	Eber (np.ant) 
Eberto (np) 	Eberto (np.ant) 
Ebony (np) 	Ebony (np.ant) 
ebullient	exaltado (adj) 
ECB	BCE (n.acr.m) 
eccentric	excéntrico (adj) 
eccentricity	excentricidad (n.f) 
ecclesiastical	eclesiástico (adj) 
echelon	escalafón (n.m) 
echidna	equidna (n.m) 
echinoderm	equinodermo (n.m) 
echo	eco (n.m) 
echography	ecografía (n.f) 
echo	repetir (vblex) 
echo	resonar (vblex) 
Ecio (np) 	Ecio (np.ant) 
eclecticism	eclecticismo (n.m) 
eclipse	eclipse (n.m) 
ecliptic	eclíptica (n.f) 
ecological	ecológico (adj) 
ecologically	ecológicamente (adv) 
ecology	ecología (n.f) 
economical	económico (adj) 
economically	económicamente (adv) 
economic	económico (adj) 
economics	economía (n.f.sg) 
economist	economista (n.mf) 
economy	economía (n.f) 
ecophysiology	ecofisiología (n.f) 
ecosystem	ecosistema (n.m) 
ecstasy	éxtasis (n.m) 
ecstasy (n.ND) 	éxtasis (n.m.sp) 
ectodermal	ectodérmico (adj) 
ectoderm	ectoderma (n.m) 
ectodynamomorphic	ectodinamógeno (adj) 
ectoplasm	ectoplasma (n.m) 
ecuadorian	ecuatoriano (adj) 
Ecuador (np) 	Ecuador (np.loc.m) 
eczema	eccema (n.m) 
eczema	eczema (n.m) 
Eda (np) 	Eda (np.ant) 
edaphic	edáfico (adj) 
edaphology	edafología (n.f) 
Edberto (np) 	Edberto (np.ant) 
Edda (np) 	Edda (np.ant) 
Eddie (np) 	Eddie (np.ant) 
Eddier (np) 	Eddier (np.ant) 
Eddy (np) 	Eddy (np.ant) 
eddy	remolino (n.m) 
eddy	torbellino (n.m) 
Edelia (np) 	Edelia (np.ant) 
Edelira (np) 	Edelira (np.ant) 
Edelma (np) 	Edelma (np.ant) 
Edelmar (np) 	Edelmar (np.ant) 
Edelmira (np) 	Edelmira (np.ant) 
Edelmiro (np) 	Edelmiro (np.ant) 
Edel (np) 	Edel (np.ant) 
Edelvais (np) 	Edelvais (np.ant) 
Edelvis (np) 	Edelvis (np.ant) 
Edelweis (np) 	Edelweis (np.ant) 
edema	edema (n.m) 
Eden (np) 	Eden (np.ant) 
Eder (np) 	Eder (np.ant) 
Edesio (np) 	Edesio (np.ant) 
Edgar_Allan_Poe (np) 	Edgar_Allan_Poe (np.ant) 
Edgarda (np) 	Edgarda (np.ant) 
Edgard (np) 	Edgard (np.ant) 
Edgardo (np) 	Edgardo (np.ant) 
Edgar (np) 	Edgar (np.ant) 
edge	arista (n.f) 
edge	borde (n.m) 
edge	canto (n.m) 
edge	filo (n.m) 
edge	vera (n.f) 
edgewise	de_lado (adv) 
edible	comestible (adj.mf) 
edict	bando (n.m) 
edict	edicto (n.m) 
Edilia (np) 	Edilia (np.ant) 
Edilio (np) 	Edilio (np.ant) 
Edilma (np) 	Edilma (np.ant) 
Edilnerto (np) 	Edilnerto (np.ant) 
Edilson (np) 	Edilson (np.ant) 
Edimundo (np) 	Edimundo (np.ant) 
Edinburgh (np) 	Edimburgo (np.loc.m) 
Edi (np) 	Edi (np.ant) 
Edisa (np) 	Edisa (np.ant) 
Edistio (np) 	Edistio (np.ant) 
editable	editable (adj.mf) 
Edita (np) 	Edita (np.ant) 
edit	editar (vblex) 
Edith (np) 	Edith (np.ant) 
Édith (np) 	Édith (np.ant) 
edition	edición (n.f) 
editor	editor (n) 
editor	editor (n.GD) 
editorial	editorial (n.m) 
editorialist	editorialista (n.mf) 
editorial	redacción (n.f) 
editorial_staff	redacción (n.f) 
Edmonda (np) 	Edmonda (np.ant) 
Edmond (np) 	Edmond (np.ant) 
Edmondo (np) 	Edmondo (np.ant) 
Edmund (np) 	Edmund (np.ant) 
Edmundo (np) 	Edmundo (np.ant) 
Edna (np) 	Edna (np.ant) 
Edoardo (np) 	Edoardo (np.ant) 
Edouard (np) 	Edouard (np.ant) 
Édouard (np) 	Édouard (np.ant) 
Edrian (np) 	Edrian (np.ant) 
Edsger (np) 	Edsger (np.ant) 
Eduarda (np) 	Eduarda (np.ant) 
Eduard	Eduard (np) 
Eduardo (np) 	Eduardo (np.ant) 
educable	educable (adj.mf) 
educate	educar (vblex) 
educating	educador (adj) 
educational	docente (adj.mf) 
educational	educativo (adj) 
educationally	educativamente (adv) 
education	educación (n.f) 
education	enseñanza (n.f) 
educative	educativo (adj) 
educator	educador (n) 
educator	educador (n.GD) 
Eduino (np) 	Eduino (np.ant) 
Edurne (np) 	Edurne (np.ant) 
Eduviges (np) 	Eduviges (np.ant) 
Edvige (np) 	Edvige (np.ant) 
Edward (np) 	Edward (np.ant) 
Edwige (np) 	Edwige (np.ant) 
Edwin (np) 	Edwin (np.ant) 
eel	anguila (n.f) 
Efeo (np) 	Efeo (np.ant) 
effect	efecto (n.m) 
effect	efectuar (vblex) 
effective	efectivo (adj) 
effective	eficaz (adj.mf) 
effectively	eficazmente (adv) 
effectiveness	efectividad (n.f) 
effector	efector (n.m) 
effervescence	efervescencia (n.f) 
efficacy	eficacia (n.f) 
efficiency	eficacia (n.f) 
efficiency	eficiencia (n.f) 
efficient	eficaz (adj.mf) 
efficient	eficiente (adj.mf) 
efflorescence	eflorescencia (n.f) 
effluent	efluente (n.m) 
effort	esfuerzo (n.m) 
effortlessly	fácilmente (adv) 
Efigenio (np) 	Efigenio (np.ant) 
Efisio (np) 	Efisio (np.ant) 
Efrain (np) 	Efrain (np.ant) 
Efraín (np) 	Efraín (np.ant) 
Efren (np) 	Efren (np.ant) 
Efrén (np) 	Efrén (np.ant) 
Efrigenio (np) 	Efrigenio (np.ant) 
egalitarian	igualitario (adj) 
egalitarianism	igualitarismo (n.m) 
Egberto (np) 	Egberto (np.ant) 
Egdón (np) 	Egdón (np.ant) 
egg	huevo (n.m) 
eggnog	ponche#_de_huevo (n.m) 
eggplant	berenjena (n.f) 
Egibar (np) 	Egibar (np.cog.mf) 
Egidio (np) 	Egidio (np.ant) 
egocentric	egocéntrico (adj) 
egocentrism	egocentrismo (n.m) 
egoistic	egoísta (adj.mf) 
Egon (np) 	Egon (np.ant) 
egotistic	egoísta (adj.mf) 
e.g.	p._ej. (adv) 
egyptian	egipcio (adj) 
Egyptian	egipcio (n) 
Egyptian	egipcio (n.GD) 
Egypt (np) 	Egipto (np.loc.m) 
Egyptologist	egiptólogo (n) 
Egyptologist	egiptólogo (n.GD) 
E.H._Sukarra (np) 	E.H._Sukarra (np.al.m) 
Eial (np) 	Eial (np.ant) 
Eiffel (np) 	Eiffel (np.cog.mf) 
eighteen	dieciocho (num.mf) 
eighteen_hundred	mil_ochocientos (num.GD) 
eighteenth	decimoctavo (det) 
eighteenth (det.ord) 	decimoctavo (det.ord.GD.ND) 
eighteen_thousand	dieciocho_mil (num.mf) 
eighth (det.ord) 	octavo (det.ord.GD.ND) 
eighth	octavo (det) 
eight_hundred	ochocientos (num.f) 
eight_hundred	ochocientos (num.GD) 
eight_hundred	ochocientos (num.m) 
eight_hundredth (det.ord) 	octingentésimo (det.ord.GD.ND) 
eight_hundredth	octingentésimo (det) 
eightieth (det.ord) 	octogésimo (det.ord.GD.ND) 
eightieth	octogésimo (det) 
eight	ocho (num.mf) 
eight_thousand	ocho_mil (num.mf) 
eighty-eight_hundred	ocho_mil_ochocientos (num.GD) 
eighty-eight	ochenta_y_ocho (num.mf) 
eighty-eight_thousand	ochenta_y_ocho_mil (num.mf) 
eighty-five_hundred	ocho_mil_quinientos (num.GD) 
eighty-five	ochenta_y_cinco (num.mf) 
eighty-five_thousand	ochenta_y_cinco_mil (num.mf) 
eighty-four_hundred	ocho_mil_cuatrocientos (num.GD) 
eighty-four	ochenta_y_cuatro (num.mf) 
eighty-four_thousand	ochenta_y_cuatro_mil (num.mf) 
eighty_hundred	ocho_mil (num.mf) 
eighty-nine_hundred	ocho_mil_novecientos (num.GD) 
eighty-nine	ochenta_y_nueve (num.mf) 
eighty-nine_thousand	ochenta_y_nueve_mil (num.mf) 
eighty	ochenta (num.mf) 
eighty-one_hundred	ocho_mil_cien (num.mf) 
eighty-one	ochenta_y_un (num.f) 
eighty-one	ochenta_y_un (num.GD) 
eighty-one	ochenta_y_un (num.m) 
eighty-one_thousand	ochenta_y_un_mil (num.f) 
eighty-one_thousand	ochenta_y_un_mil (num.GD) 
eighty-one_thousand	ochenta_y_un_mil (num.m) 
eighty-seven_hundred	ocho_mil_setecientos (num.GD) 
eighty-seven	ochenta_y_siete (num.mf) 
eighty-seven_thousand	ochenta_y_siete_mil (num.mf) 
eighty-six_hundred	ocho_mil_seiscientos (num.GD) 
eighty-six	ochenta_y_seis (num.mf) 
eighty-six_thousand	ochenta_y_seis_mil (num.mf) 
eighty_thousand	ochenta_mil (num.mf) 
eighty-three_hundred	ocho_mil_trescientos (num.GD) 
eighty-three	ochenta_y_tres (num.mf) 
eighty-three_thousand	ochenta_y_tres_mil (num.mf) 
eighty-two_hundred	ocho_mil_doscientos (num.GD) 
eighty-two	ochenta_y_dos (num.mf) 
eighty-two_thousand	ochenta_y_dos_mil (num.mf) 
Eileen (np) 	Eileen (np.ant) 
Einar (np) 	Einar (np.ant) 
einsteinium	einstenio (n.m) 
Einstein (np) 	Einstein (np.cog.mf) 
Eisenberg (np) 	Eisenberg (np.cog.mf) 
Eitel (np) 	Eitel (np.ant) 
either	cualquier (det.ind.mf) 
either	ninguno (prn) 
either	o (cnjcoo) 
either (prn.tn.mf) 	cualquiera (prn.tn.mf.ND) 
either	tampoco (adv) 
either_way	por_pitos_o_flautas (adv) 
ejaculation	eyaculación (n.f) 
elaborate	elaborar (vblex) 
Eladio (np) 	Eladio (np.ant) 
Elaina (np) 	Elaina (np.ant) 
Elaine (np) 	Elaine (np.ant) 
Elario (np) 	Elario (np.ant) 
elastance	elastancia (n.f) 
elastic	elástico (adj) 
elasticity	elasticidad (n.f) 
elastin	elastina (n.f) 
elastomer	elastómero (n.m) 
ElBaradei (np) 	ElBaradei (np.cog.mf) 
Elbio (np) 	Elbio (np.ant) 
elbow	codo (n.m) 
Elcide (np) 	Elcide (np.ant) 
El_Correo (np) 	El_Correo (np.al.m) 
Elda (np) 	Elda (np.ant) 
elder	grande (adj.mf) 
elderly	anciano (adj) 
elder	mayor (n.mf) 
Eleanor (np) 	Eleanor (np.ant) 
Eleázar (np) 	Eleázar (np.ant) 
Eleázaro (np) 	Eleázaro (np.ant) 
elected	elegido (n) 
elected	elegido (n.GD) 
elect	electo (adj) 
elect	elegir (vblex) 
election	elección (n.f) 
Electo (np) 	Electo (np.ant) 
electoral	electoral (adj.mf) 
electoral_prince	príncipe_electoral (n.m) 
electorate	electorado (n.m) 
Electra (np) 	Electra (np.ant) 
electrical	eléctrico (adj) 
electrically	eléctricamente (adv) 
electricity	electricidad (n.f) 
electrochemical	electroquímico (adj) 
electrocution	electrocución (n.f) 
electrode	electrodo (n.m) 
electrodynamic	electrodinámico (adj) 
electrodynamics	electrodinámica (n.f) 
electroencephalography	electroencefalografía (n.f) 
electroerosion	electroerosión (n.f) 
electroluminescence	electroluminiscencia (n.f) 
electrolyte	electrólito (n.m) 
electrolytic	electrolítico (adj) 
electromagnet	electroimán (n.m) 
electromagnetic	electromagnético (adj) 
electromagnetism	electromagnetismo (n.m) 
electromechanical	electromecánico (adj) 
electrometer	electrómetro (n.m) 
electromotive	electromotor (adj.mf) 
electronegativity	electronegatividad (n.f) 
electron	electrón (n.m) 
electronically	electrónicamente (adv) 
electronic	electrónico (adj) 
electronics	electrónica (n.f) 
electroplating	galvanoplastia (n.f) 
electroscope	electroscopio (n.m) 
electrostatic	electrostático (adj) 
electrostatics	electrostática (n.f) 
electrotechnics	electrotecnia (n.f) 
elegance	elegancia (n.f) 
elegant	elegante (adj.mf) 
elegantly	elegantemente (adv) 
elemental	elemental (adj.mf) 
elementary	elemental (adj.mf) 
element	elemento (n.m) 
Elena	Elena (np) 
Elena (np) 	Elena (np.ant) 
Elenio (np) 	Elenio (np.ant) 
Eleodoro (np) 	Eleodoro (np.ant) 
Eleonora (np) 	Eleonora (np.ant) 
Eléonore (np) 	Eléonore (np.ant) 
Éléonore (np) 	Éléonore (np.ant) 
elephant	elefante (n) 
elephant	elefante (n.GD) 
Elettra (np) 	Elettra (np.ant) 
Eleucadio (np) 	Eleucadio (np.ant) 
Eleuterio (np) 	Eleuterio (np.ant) 
elevate	elevar (vblex) 
elevation	elevación (n.f) 
elevator	ascensor (n.m) 
eleven_hundred	mil_cien (num.mf) 
eleven	once (num.mf) 
eleventh (det.ord) 	undécimo (det.ord.GD.ND) 
eleven_thousand	once_mil (num.mf) 
eleventh	undécimo (det) 
Eliana (np) 	Eliana (np.ant) 
Éliane (np) 	Éliane (np.ant) 
Elian (np) 	Elian (np.ant) 
Eliano (np) 	Eliano (np.ant) 
Elia (np) 	Elia (np.ant) 
Elias (np) 	Elias (np.ant) 
Elías (np) 	Elías (np.ant) 
Eliberto (np) 	Eliberto (np.ant) 
Elicia (np) 	Elicia (np.ant) 
Elido (np) 	Elido (np.ant) 
Eliel (np) 	Eliel (np.ant) 
Élie (np) 	Élie (np.ant) 
Eliezer (np) 	Eliezer (np.ant) 
Eliézer (np) 	Eliézer (np.ant) 
eligibility	elegibilidad (n.f) 
eligible	elegible (adj.mf) 
Eligio (np) 	Eligio (np.ant) 
Elijah (np) 	Elijah (np.ant) 
eliminate	eliminar (vblex) 
elimination	eliminación (n.f) 
eliminatory	eliminatorio (adj) 
Eli (np) 	Eli (np.ant) 
Eliodoro (np) 	Eliodoro (np.ant) 
Elio (np) 	Elio (np.ant) 
Elisabeth (np) 	Elisabeth (np.ant) 
Élisabeth (np) 	Élisabeth (np.ant) 
Elisabetta (np) 	Elisabetta (np.ant) 
Elisandro (np) 	Elisandro (np.ant) 
Elisa (np) 	Elisa (np.ant) 
Elise (np) 	Elise (np.ant) 
Élise (np) 	Élise (np.ant) 
Eliseo (np) 	Eliseo (np.ant) 
Elisha (np) 	Elisha (np.ant) 
Elissa (np) 	Elissa (np.ant) 
elite	élite (n.f) 
elitism	elitismo (n.m) 
elitist	elitista (adj.mf) 
Elivio (np) 	Elivio (np.ant) 
elixir	elixir (n.m) 
Elizabeth	Elizabeth (np) 
Elizabeth_II (np) 	Isabel_II (np.ant) 
Elizabeth_I (np) 	Isabel_I (np.ant) 
Elizabeth (np) 	Elizabeth (np.ant) 
Eliza (np) 	Eliza (np.ant) 
elk	ante (n.m) 
Ella (np) 	Ella (np.ant) 
Ellen_Johnson-Sirleaf (np) 	Ellen_Johnson-Sirleaf (np.ant) 
Ellen (np) 	Ellen (np.ant) 
Elle (np) 	Elle (np.ant) 
Ellie (np) 	Ellie (np.ant) 
Elliot (np) 	Elliot (np.ant) 
Elliott (np) 	Elliott (np.ant) 
ellipsoid	elipsoide (n.m) 
elliptical	elíptico (adj) 
Ellis (np) 	Ellis (np.ant) 
Elma (np) 	Elma (np.ant) 
Elmer (np) 	Elmer (np.ant) 
Elmira (np) 	Elmira (np.ant) 
elm	olmo (n.m) 
Elmo (np) 	Elmo (np.ant) 
Elnora (np) 	Elnora (np.ant) 
Elodia (np) 	Elodia (np.ant) 
Élodie (np) 	Élodie (np.ant) 
Éloi (np) 	Éloi (np.ant) 
Eloisa (np) 	Eloisa (np.ant) 
Eloise (np) 	Eloise (np.ant) 
Éloise (np) 	Éloise (np.ant) 
Elois (np) 	Elois (np.ant) 
elongation	alargamiento (n.m) 
eloquence	elocuencia (n.f) 
Eloy (np) 	Eloy (np.ant) 
Éloy (np) 	Éloy (np.ant) 
Elpidio (np) 	Elpidio (np.ant) 
Elsa (np) 	Elsa (np.ant) 
else	más (adv) 
elsewhere	en_otro_lugar (adv) 
Elsio (np) 	Elsio (np.ant) 
Elton (np) 	Elton (np.ant) 
elucidate	dilucidar (vblex) 
Eluney (np) 	Eluney (np.ant) 
elver	angula (n.f) 
Elvian (np) 	Elvian (np.ant) 
Elvin (np) 	Elvin (np.ant) 
Elvira (np) 	Elvira (np.ant) 
Elvire (np) 	Elvire (np.ant) 
Elvis (np) 	Elvis (np.ant) 
Elyse (np) 	Elyse (np.ant) 
Elyssa (np) 	Elyssa (np.ant) 
elytron	élitro (n.m) 
email	email (n.m) 
emanate	emanar (vblex) 
emanation	emanación (n.f) 
emancipation	emancipación (n.f) 
Emanuele (np) 	Emanuele (np.ant) 
Emanuel (np) 	Emanuel (np.ant) 
Emaurri (np) 	Emaurri (np.ant) 
embalm	embalsamar (vblex) 
embargo	embargo (n.m) 
embark	embarcar (vblex) 
embarrass	avergonzar (vblex) 
embarrassing	embarazoso (adj) 
embarrassment	desconcierto (n.m) 
embarrassment	vergüenza (n.f) 
embassy	embajada (n.f) 
embellishment	adorno (n.m) 
ember	rescoldo (n.m) 
embezzlement	desfalco (n.m) 
embezzle	sustraer (vblex) 
emblematic	emblemático (adj) 
emblem	emblema (n.m) 
embody	encarnar (vblex) 
embolism	embolia (n.f) 
embrace	abrazar (vblex) 
embrace	abrazo (n.m) 
embrasure	tronera (n.f) 
embroider	bordar (vblex) 
embroidery	bordado (n.m) 
embryo	embrión (n.m) 
embryology	embriología (n.f) 
embryonic	embrionario (adj) 
Emelina (np) 	Emelina (np.ant) 
Emeline (np) 	Emeline (np.ant) 
Emely (np) 	Emely (np.ant) 
emerald	esmeralda (n.f) 
emerge	aflorar (vblex) 
emerge	emerger (vblex) 
emergence	aparición (n.f) 
emergency	emergencia (n.f) 
emergent	emergente (adj.mf) 
Emerico (np) 	Emerico (np.ant) 
Emerio (np) 	Emerio (np.ant) 
Emérito (np) 	Emérito (np.ant) 
Emerson (np) 	Emerson (np.ant) 
Emeterio (np) 	Emeterio (np.ant) 
Emetrio (np) 	Emetrio (np.ant) 
Emidio (np) 	Emidio (np.ant) 
Emigdia (np) 	Emigdia (np.ant) 
Emigdio (np) 	Emigdio (np.ant) 
emigrant	emigrante (n.mf) 
emigrate	emigrar (vblex) 
emigration	emigración (n.f) 
Emilee (np) 	Emilee (np.ant) 
Émile (np) 	Émile (np.ant) 
Emiliana (np) 	Emiliana (np.ant) 
Emiliano (np) 	Emiliano (np.ant) 
Emilia (np) 	Emilia (np.ant) 
Émilien (np) 	Émilien (np.ant) 
Emilie (np) 	Emilie (np.ant) 
Émilie (np) 	Émilie (np.ant) 
Emilio (np) 	Emilio (np.ant) 
Emil (np) 	Emil (np.ant) 
Emily (np) 	Emily (np.ant) 
